3560,-1,Lionel Little,206,null,Tech Supplies,Wallet,2,249,+286358523-10-01T22:51:23.618Z,null,Córdoba,www.fakewebsite.com,3560,Y,N/A
3561,67,Kimberly Harper,110,Ice cube trays,Home Supplies,UPI,90,2.44,+68239371-01-07T04:45:09.667Z,Ecuador,Quito,www.boguswebsite.com,3561,Y,N/A
3562,-1,Angie Barnes,107,null,Home Supplies,UPI,58,1.88,-245724905-02-17T22:38:46.151Z,Spain,Córdoba,null,3562,Y,N/A
3563,87,Stanley Goodman,110,Ice cube trays,Home Supplies,UPI,86,2.44,-108441216-11-03T16:38:28.703Z,Spain,Córdoba,www.boguswebsite.com,null,Y,null
3564,58,Gordon Patrick,-1,Computer case,Tech Supplies,card,8,58.27,null,Italy,Bologna,www.fakewebsite.com,3564,null,N/A
3565,75,Roger Boyd,103,Box cutter,Home Supplies,Wallet,55,1.97,+226885497-03-12T10:33:38.133Z,null,Quito,www.fakewebsite.com,3565,Y,N/A
3566,77,Lucille Hansen,-1,Mixing bowl,Home Supplies,UPI,23,6.45,-268890277-02-16T23:17:41.008Z,Spain,Córdoba,www.whatever.com,null,null,System failure
3567,9,Tatiana Plaskett,101,Window cleaner,Home Supplies,Internet Banking,46,6,+184034204-01-11T16:32:16.832Z,United States,San Francisco,www.boguswebsite.com,null,Y,N/A
3568,93,Shaun Wade,207,Speaker,Tech Supplies,Internet Banking,12,25.99,-281357455-01-14T01:10:48.102Z,Kuwait,Kuwait City,www.fakename.com,3568,N,System failure
3569,81,null,101,Window cleaner,Home Supplies,card,54,6,-24891594-04-10T22:45:52.289Z,Spain,Córdoba,www.fakewebsite.com,3569,null,null
3570,33,Bart Kwok,107,Measuring cup,Home Supplies,Internet Banking,48,1.88,+171840112-01-04T06:48:21.114Z,Paraguay,Asunción,www.whatever.com,3570,null,N/A
3571,45,Xiadani Fishman,110,Ice cube trays,Home Supplies,UPI,48,2.44,-125912425-02-05T10:54:02.008Z,Paraguay,null,www.fakename.com,null,null,null
3572,69,Fredrick Kelly,204,null,Tech Supplies,Internet Banking,13,10.99,+35982680-07-30T00:21:18.813Z,Ecuador,Quito,www.fakewebsite.com,null,N,System failure
3573,60,null,109,Dinner plates,Home Supplies,Wallet,16,0.88,+20113284-11-05T21:33:56.245Z,Italy,Bologna,www.fakename.com,3573,N,Invalid payment method
3574,47,Jaylynn Fishman,104,Ladder,Home Supplies,UPI,72,59.98,-185920637-10-02T03:10:15.078Z,Italy,Bologna,www.fakename.com,3574,N,Invalid billing address
3575,-1,null,204,Charger,Tech Supplies,null,88,10.99,-208835319-02-21T07:16:23.972Z,null,Vancouver,www.whatever.com,3575,Y,N/A
3576,19,Sindy Gardener,104,Ladder,Home Supplies,UPI,16,59.98,-218417225-02-06T11:05:25.378Z,null,null,www.dontlikeyou.com,3576,Y,N/A
3577,81,Henrietta Wood,111,Mixing bowl,Home Supplies,UPI,26,6.45,-116664613-03-07T02:20:55.047Z,Spain,Córdoba,www.fakename.com,3577,N,null
3578,-1,Pete Del Río,103,Box cutter,Home Supplies,null,52,1.97,-157991048-02-28T09:10:29.981Z,null,San Francisco,www.fakename.com,3578,N,System failure
3579,22,Georgie Gao,107,Measuring cup,Home Supplies,UPI,40,1.88,+193464619-07-12T04:05:30.247Z,Canada,Vancouver,www.fakewebsite.com,3579,N,Transaction limit exceeded
3580,9,Tatiana Plaskett,-1,Laptop,Tech Supplies,card,57,599.99,+120709410-07-17T15:18:00.185Z,United States,San Francisco,www.fakename.com,3580,null,Invalid billing address
3581,30,Libby Horne,108,Cutting board,Home Supplies,card,3,17.99,-84604005-03-19T12:24:20.063Z,Canada,Vancouver,www.boguswebsite.com,3581,N,Unknown
3582,22,null,202,Keyboard,Tech Supplies,null,82,19.89,null,Canada,Vancouver,www.fakewebsite.com,3582,Y,N/A
3583,37,David Cortez,-1,null,Tech Supplies,Wallet,60,599.99,+280062969-03-01T17:47:23.498Z,Paraguay,Asunción,www.boguswebsite.com,3583,Y,N/A
3584,32,Lorna Wolf,-1,Box cutter,Home Supplies,card,51,1.97,null,Paraguay,Asunción,www.dontlikeyou.com,3584,N,Invalid payment method
3585,65,Lynette Norman,107,Measuring cup,Home Supplies,card,44,1.88,+283098390-04-12T16:14:24.140Z,Ecuador,Quito,www.dontlikeyou.com,3585,N,Invalid payment method
3586,14,Heraclio Mathers,106,Screws,Home Supplies,null,13,4.84,-74666581-04-19T03:02:20.802Z,null,San Francisco,www.fakewebsite.com,3586,N,System failure
3587,64,Cornelius Bass,201,Laptop,Tech Supplies,UPI,25,599.99,+272205595-11-17T23:40:10.562Z,Ecuador,Quito,www.whatever.com,3587,N,Unknown
3588,77,Lucille Hansen,203,Mouse,Tech Supplies,card,49,5.99,-185002384-04-02T07:29:09.501Z,Spain,Córdoba,www.dontlikeyou.com,null,Y,N/A
3589,-1,Gordon Patrick,107,Measuring cup,Home Supplies,Internet Banking,78,1.88,null,Italy,Bologna,www.whatever.com,3589,Y,N/A
3590,23,Amalia Shelby,207,Speaker,Tech Supplies,Internet Banking,64,25.99,null,Canada,null,www.fakename.com,3590,N,null
3591,5,Macey Bronson,206,Monitor,Tech Supplies,card,49,249,-121190303-12-16T15:38:23.953Z,United States,San Francisco,www.fakename.com,3591,N,Invalid payment method
3592,-1,Lucille Hansen,109,Dinner plates,Home Supplies,UPI,9,0.88,-147155188-07-26T20:09:21.665Z,Spain,Córdoba,www.boguswebsite.com,3592,Y,N/A
3593,40,Jesenia Denzil,207,Speaker,Tech Supplies,UPI,52,25.99,-182523143-06-30T16:27:06.865Z,Paraguay,Asunción,www.boguswebsite.com,3593,N,Unknown
3594,82,Rose Strickland,-1,Mop,Home Supplies,Wallet,3,12,+84581946-02-02T15:36:47.936Z,Spain,Córdoba,www.whatever.com,null,N,System failure
3595,-1,Guadalupe Thomas,101,null,Home Supplies,Wallet,44,6,+126635667-07-27T17:32:27.192Z,Italy,Bologna,www.fakewebsite.com,3595,null,N/A
3596,17,Wade Mathers,206,Monitor,Tech Supplies,card,75,249,+231081644-12-24T07:06:17.001Z,Canada,Vancouver,www.whatever.com,3596,N,Transaction limit exceeded
3597,43,Finley Dick,-1,Monitor,Tech Supplies,Internet Banking,12,249,-100212355-09-20T09:50:47.183Z,Paraguay,Asunción,www.dontlikeyou.com,3597,N,Unknown
3598,44,Cathy Gilbert,203,Mouse,Tech Supplies,Internet Banking,3,5.99,-179990740-07-05T20:12:31.494Z,Paraguay,Asunción,www.whatever.com,3598,Y,N/A
3599,4,Berry Burgess,106,Screws,Home Supplies,Internet Banking,67,4.84,+77172475-08-14T07:35:53.323Z,United States,San Francisco,www.whatever.com,3599,Y,N/A
3600,97,Shannon Swanson,101,Window cleaner,Home Supplies,card,11,6,-26109248-01-08T15:22:48.189Z,Kuwait,Kuwait City,www.boguswebsite.com,3600,Y,N/A
3601,40,Jesenia Denzil,205,Printer,Tech Supplies,card,74,74,-117504180-03-16T10:15:50.282Z,Paraguay,Asunción,www.fakename.com,3601,Y,N/A
3602,50,Kyler Arreola,204,Charger,Tech Supplies,Wallet,82,10.99,+3034488-05-23T23:38:15.010Z,Italy,null,www.fakename.com,3602,null,null
3603,90,Christopher Lyons,104,Ladder,Home Supplies,Internet Banking,32,59.98,null,Spain,Córdoba,null,null,N,Invalid payment method
3604,83,Angie Barnes,208,Computer case,Tech Supplies,null,62,58.27,+130934368-08-04T08:12:48.655Z,Spain,Córdoba,www.whatever.com,3604,N,Invalid billing address
3605,-1,Clarity Snelling,104,Ladder,Home Supplies,Internet Banking,31,59.98,-207634037-07-30T01:32:58.253Z,Italy,null,www.whatever.com,3605,Y,N/A
3606,42,Laurena Crewe,207,Speaker,Tech Supplies,null,23,25.99,-263960794-02-27T09:15:41.788Z,Paraguay,Asunción,www.boguswebsite.com,3606,null,N/A
3607,27,Shanelle Bolívar,111,Mixing bowl,Home Supplies,Wallet,88,6.45,+264309320-11-23T04:13:04.252Z,Canada,Vancouver,www.dontlikeyou.com,3607,N,Invalid payment method
3608,22,Georgie Gao,203,Mouse,Tech Supplies,Internet Banking,8,5.99,-22158763-10-12T05:21:46.705Z,Canada,Vancouver,www.whatever.com,3608,null,Unknown
3609,88,Lionel Little,207,Speaker,Tech Supplies,UPI,7,25.99,-279340611-09-24T15:10:17.146Z,Spain,Córdoba,null,3609,N,Unknown
3610,31,Demi MacInnes,104,Ladder,Home Supplies,UPI,31,59.98,-85471961-10-26T03:29:50.685Z,Paraguay,Asunción,www.fakename.com,null,Y,N/A
3611,53,Juana Curry,102,null,Home Supplies,UPI,8,12,+158275115-12-02T11:40:31.234Z,Italy,Bologna,www.dontlikeyou.com,3611,N,Invalid payment method
3612,85,Margaret Lewis,107,Measuring cup,Home Supplies,Internet Banking,11,1.88,-79900098-06-20T22:53:22.395Z,Spain,null,www.whatever.com,3612,N,Invalid billing address
3613,28,null,-1,Window cleaner,Home Supplies,Internet Banking,33,6,null,null,Vancouver,www.boguswebsite.com,3613,Y,N/A
3614,62,Dianna Cross,-1,Mixing bowl,Home Supplies,card,43,6.45,-99916844-11-28T12:11:25.130Z,null,null,www.fakename.com,3614,Y,N/A
3615,-1,Fredrick Garrod,108,Cutting board,Home Supplies,UPI,56,17.99,-228474574-07-15T06:41:58.168Z,Paraguay,Asunción,www.whatever.com,3615,Y,N/A
3616,36,Breana King,103,null,Home Supplies,Wallet,37,1.97,+71555366-07-02T01:16:52.616Z,Paraguay,Asunción,www.whatever.com,null,Y,null
3617,46,Janine Doctor,104,Ladder,Home Supplies,UPI,2,59.98,null,Italy,Bologna,www.boguswebsite.com,3617,null,Invalid payment method
3618,24,Blake Ingham,110,Ice cube trays,Home Supplies,card,30,2.44,-102777066-01-07T04:20:16.053Z,Canada,Vancouver,www.fakewebsite.com,3618,Y,N/A
3619,21,Quentin Carr,-1,Box cutter,Home Supplies,null,71,1.97,-31697742-04-16T12:55:22.097Z,Canada,Vancouver,null,3619,N,Unknown
3620,49,Adolfo Hollins,208,Computer case,Tech Supplies,card,55,58.27,+96040572-10-11T03:12:29.527Z,Italy,Bologna,www.fakename.com,3620,null,null
3621,22,Georgie Gao,110,Ice cube trays,Home Supplies,card,84,2.44,+154142265-07-20T20:51:18.338Z,Canada,null,www.boguswebsite.com,null,Y,N/A
3622,45,Xiadani Fishman,109,Dinner plates,Home Supplies,UPI,83,0.88,-268902421-01-05T17:33:14.295Z,Paraguay,Asunción,www.dontlikeyou.com,3622,N,Invalid payment method
3623,93,Shaun Wade,-1,Window cleaner,Home Supplies,null,40,6,+77735409-06-23T18:39:08.759Z,Kuwait,Kuwait City,www.fakename.com,null,Y,N/A
3624,81,Henrietta Wood,101,Window cleaner,Home Supplies,UPI,26,6,+184240974-04-09T17:40:10.246Z,Spain,Córdoba,www.fakename.com,null,Y,null
3625,40,Jesenia Denzil,208,Computer case,Tech Supplies,Internet Banking,5,58.27,+233687729-03-21T03:33:42.687Z,Paraguay,Asunción,www.fakewebsite.com,3625,Y,N/A
3626,7,Goldie Balfour,110,Ice cube trays,Home Supplies,Wallet,29,2.44,null,United States,San Francisco,www.boguswebsite.com,3626,Y,N/A
3627,44,Cathy Gilbert,-1,Mop,Home Supplies,Internet Banking,87,12,-131649612-11-13T18:55:54.093Z,Paraguay,Asunción,www.dontlikeyou.com,3627,N,Invalid payment method
3628,14,Heraclio Mathers,109,Dinner plates,Home Supplies,UPI,73,0.88,+43992245-04-18T17:58:16.424Z,null,San Francisco,www.fakewebsite.com,3628,null,null
3629,-1,Enrique Henry,208,Computer case,Tech Supplies,Internet Banking,60,58.27,+178032590-10-30T14:09:34.154Z,Spain,Córdoba,www.whatever.com,null,N,null
3630,32,Lorna Wolf,106,Screws,Home Supplies,Internet Banking,28,4.84,-170274554-07-27T05:55:32.627Z,Paraguay,Asunción,www.boguswebsite.com,3630,null,Transaction limit exceeded
3631,89,Emma Gomez,111,null,Home Supplies,Internet Banking,52,6.45,+98984737-05-26T17:28:38.907Z,Spain,Córdoba,www.dontlikeyou.com,3631,Y,null
3632,-1,Fredrick Kelly,103,Box cutter,Home Supplies,UPI,55,1.97,-165863-01-25T18:18:31.137Z,Ecuador,Quito,www.boguswebsite.com,3632,null,Unknown
3633,60,Bobby Montgomery,103,Box cutter,Home Supplies,Internet Banking,38,1.97,+118172149-03-18T17:37:08.448Z,Italy,Bologna,www.whatever.com,3633,N,Transaction limit exceeded
3634,13,Indie Sutton,204,Charger,Tech Supplies,UPI,56,10.99,+231047416-12-28T06:37:50.114Z,United States,San Francisco,www.fakename.com,null,Y,N/A
3635,44,null,207,Speaker,Tech Supplies,Wallet,48,25.99,-16765978-12-01T17:03:02.457Z,Paraguay,Asunción,www.fakename.com,3635,Y,N/A
3636,64,Cornelius Bass,202,Keyboard,Tech Supplies,Internet Banking,63,19.89,+255317271-11-01T22:35:24.293Z,Ecuador,Quito,www.whatever.com,null,N,Invalid billing address
3637,-1,Lucille Hansen,106,Screws,Home Supplies,Wallet,84,4.84,-181749779-04-29T00:18:54.818Z,Spain,Córdoba,www.fakewebsite.com,3637,Y,N/A
3638,36,Breana King,206,Monitor,Tech Supplies,Internet Banking,71,249,+34547155-09-19T18:30:13.081Z,Paraguay,Asunción,www.dontlikeyou.com,3638,Y,N/A
3639,31,Demi MacInnes,208,Computer case,Tech Supplies,card,2,58.27,-17246551-07-16T08:43:21.188Z,Paraguay,null,www.dontlikeyou.com,3639,Y,N/A
3640,40,Jesenia Denzil,203,Mouse,Tech Supplies,Internet Banking,47,5.99,-201079816-08-06T08:35:01.059Z,null,null,www.whatever.com,3640,N,Unknown
3641,95,Kelly Hampton,205,Printer,Tech Supplies,card,84,74,null,null,Kuwait City,www.fakename.com,3641,N,System failure
3642,-1,Bart Kwok,101,Window cleaner,Home Supplies,card,50,6,-55546233-12-27T20:17:10.554Z,Paraguay,null,www.dontlikeyou.com,3642,N,Unknown
3643,19,Sindy Gardener,110,Ice cube trays,Home Supplies,Internet Banking,76,2.44,null,Canada,Vancouver,www.fakename.com,3643,N,Transaction limit exceeded
3644,27,Shanelle Bolívar,108,Cutting board,Home Supplies,UPI,57,17.99,-77689866-07-16T19:42:28.598Z,Canada,null,www.fakename.com,3644,Y,N/A
3645,51,Mattie Jacobs,201,Laptop,Tech Supplies,Internet Banking,2,599.99,+267394521-08-02T05:06:55.814Z,Italy,Bologna,www.dontlikeyou.com,null,Y,N/A
3646,73,Albert Campbell,108,Cutting board,Home Supplies,UPI,8,17.99,+252334758-05-13T08:31:25.716Z,Ecuador,Quito,www.fakename.com,3646,null,Invalid payment method
3647,52,Blanche Romero,101,Window cleaner,Home Supplies,Internet Banking,57,6,-143882264-08-02T14:44:04.767Z,null,Bologna,null,3647,N,null
3648,74,Alison Hanson,104,Ladder,Home Supplies,Wallet,52,59.98,+181742521-11-17T07:23:51.139Z,Ecuador,Quito,www.fakename.com,3648,N,System failure
3649,39,null,201,Laptop,Tech Supplies,Wallet,3,599.99,-278215109-04-27T16:34:21.718Z,Paraguay,Asunción,www.boguswebsite.com,null,N,Invalid billing address
3650,72,Bradford Leonard,103,Box cutter,Home Supplies,card,76,1.97,-270350103-05-15T06:03:45.600Z,Ecuador,Quito,www.dontlikeyou.com,3650,N,null
3651,1,Ricky Begbie,106,Screws,Home Supplies,Internet Banking,90,4.84,-269185779-01-29T11:25:29.668Z,United States,San Francisco,www.boguswebsite.com,3651,Y,N/A
3652,87,Stanley Goodman,208,Computer case,Tech Supplies,UPI,89,58.27,null,Spain,Córdoba,www.boguswebsite.com,3652,null,N/A
3653,36,null,-1,Keyboard,Tech Supplies,card,7,19.89,+77327202-11-08T21:03:49.563Z,Paraguay,Asunción,www.boguswebsite.com,3653,N,null
3654,49,Adolfo Hollins,109,Dinner plates,Home Supplies,Internet Banking,57,0.88,null,Italy,Bologna,www.boguswebsite.com,3654,N,Unknown
3655,42,Laurena Crewe,207,Speaker,Tech Supplies,Wallet,83,25.99,+226419660-09-01T15:11:39.734Z,Paraguay,Asunción,www.fakename.com,3655,Y,N/A
3656,68,Danny Palmer,201,Laptop,Tech Supplies,card,24,599.99,+79101384-01-12T17:56:28.113Z,Ecuador,Quito,www.boguswebsite.com,3656,Y,N/A
3657,32,Lorna Wolf,110,Ice cube trays,Home Supplies,Wallet,25,2.44,-103951695-12-31T01:25:44.850Z,null,Asunción,www.boguswebsite.com,3657,Y,N/A
3658,33,Bart Kwok,111,null,Home Supplies,Internet Banking,18,6.45,null,null,null,null,3658,N,Transaction limit exceeded
3659,58,Gordon Patrick,-1,null,Tech Supplies,Wallet,85,599.99,+271290899-12-09T14:12:25.167Z,null,Bologna,www.dontlikeyou.com,3659,null,N/A
3660,51,Mattie Jacobs,108,null,Home Supplies,card,22,17.99,+102299550-05-23T09:28:42.580Z,Italy,Bologna,www.boguswebsite.com,3660,N,Transaction limit exceeded
3661,-1,Tatiana Plaskett,110,null,Home Supplies,Internet Banking,46,2.44,null,null,San Francisco,www.whatever.com,null,N,System failure
3662,37,David Cortez,202,null,Tech Supplies,UPI,28,19.89,+223367773-10-23T08:10:47.520Z,null,Asunción,www.fakewebsite.com,3662,Y,N/A
3663,97,Shannon Swanson,202,Keyboard,Tech Supplies,Wallet,83,19.89,+37432535-08-17T08:58:56.486Z,Kuwait,null,www.dontlikeyou.com,null,N,Unknown
3664,14,Heraclio Mathers,-1,Charger,Tech Supplies,UPI,18,10.99,-66624847-05-04T18:11:39.184Z,United States,San Francisco,www.fakename.com,3664,N,null
3665,51,Mattie Jacobs,207,null,Tech Supplies,null,45,25.99,-250004953-10-06T12:19:28.725Z,Italy,Bologna,null,3665,Y,N/A
3666,-1,Jorge Casey,206,Monitor,Tech Supplies,UPI,63,249,-4255522-07-10T06:42:05.073Z,Ecuador,null,www.fakewebsite.com,3666,null,null
3667,85,Margaret Lewis,204,Charger,Tech Supplies,Internet Banking,71,10.99,-61323863-10-03T12:04:33.414Z,null,Córdoba,www.fakewebsite.com,3667,null,null
3668,90,Christopher Lyons,110,Ice cube trays,Home Supplies,UPI,44,2.44,+192108020-03-13T22:55:09.763Z,Spain,Córdoba,www.whatever.com,3668,Y,N/A
3669,58,null,201,Laptop,Tech Supplies,null,61,599.99,-171001664-10-07T03:31:20.406Z,Italy,Bologna,www.fakename.com,3669,Y,N/A
3670,53,Juana Curry,110,Ice cube trays,Home Supplies,Internet Banking,41,2.44,null,Italy,Bologna,www.boguswebsite.com,3670,Y,N/A
3671,52,Blanche Romero,203,Mouse,Tech Supplies,UPI,41,5.99,-188844787-11-15T11:28:16.262Z,Italy,null,www.whatever.com,3671,N,Invalid payment method
3672,62,Dianna Cross,104,Ladder,Home Supplies,Wallet,81,59.98,+103338388-05-23T14:47:54.841Z,Ecuador,Quito,www.dontlikeyou.com,3672,N,Unknown
3673,-1,Erin Dean,111,Mixing bowl,Home Supplies,Wallet,21,6.45,-146164096-05-17T11:38:37.834Z,Kuwait,Kuwait City,www.whatever.com,3673,Y,N/A
3674,13,null,205,null,Tech Supplies,UPI,25,74,-161720957-08-02T11:10:31.472Z,United States,San Francisco,www.fakename.com,3674,null,System failure
3675,95,Kelly Hampton,109,null,Home Supplies,null,70,0.88,+109027066-09-01T12:38:04.897Z,Kuwait,null,www.whatever.com,3675,Y,N/A
3676,81,Henrietta Wood,202,Keyboard,Tech Supplies,Internet Banking,21,19.89,+113974406-04-07T13:59:18.049Z,Spain,Córdoba,www.fakename.com,3676,Y,N/A
3677,58,Gordon Patrick,204,Charger,Tech Supplies,Wallet,83,10.99,-38347314-07-19T14:05:08.015Z,Italy,Bologna,www.whatever.com,3677,N,Unknown
3678,88,Lionel Little,102,Mop,Home Supplies,UPI,61,12,-91409201-11-16T20:51:05.248Z,Spain,Córdoba,www.fakewebsite.com,3678,N,Invalid billing address
3679,96,Cecelia Rowe,207,Speaker,Tech Supplies,card,77,25.99,+158764994-01-14T18:40:17.179Z,uwait,Kuwait City,www.fakewebsite.com,3679,N,null
3680,81,Henrietta Wood,106,null,Home Supplies,Wallet,17,4.84,-269133723-11-25T09:51:20.825Z,Spain,Córdoba,www.fakename.com,3680,N,Unknown
3681,50,Kyler Arreola,104,Ladder,Home Supplies,UPI,80,59.98,+199207723-09-07T02:41:59.997Z,Italy,null,www.boguswebsite.com,3681,N,Transaction limit exceeded
3682,26,Lihuén Atkinson,104,null,Home Supplies,card,25,59.98,-148168150-07-06T06:53:54.830Z,Canada,Vancouver,www.dontlikeyou.com,null,Y,N/A
3683,52,Blanche Romero,204,null,Tech Supplies,Internet Banking,71,10.99,+171637952-11-25T12:17:40.239Z,Italy,Bologna,www.dontlikeyou.com,null,Y,N/A
3684,79,Eduardo Evans,206,Monitor,Tech Supplies,Wallet,61,249,+4549081-06-16T01:42:07.017Z,Spain,Córdoba,null,3684,N,Invalid billing address
3685,36,Breana King,204,Charger,Tech Supplies,Wallet,61,10.99,+136760715-08-14T18:36:43.889Z,null,Asunción,www.dontlikeyou.com,null,Y,N/A
3686,-1,Alison Hanson,104,Ladder,Home Supplies,card,12,59.98,-138097766-04-02T09:23:37.146Z,Ecuador,Quito,www.fakename.com,3686,N,Unknown
3687,46,Janine Doctor,206,Monitor,Tech Supplies,card,16,249,+27419926-10-01T03:49:24.142Z,Italy,Bologna,null,3687,N,Unknown
3688,96,Cecelia Rowe,204,Charger,Tech Supplies,UPI,77,10.99,-36839884-08-26T23:48:27.292Z,uwait,Kuwait City,www.fakewebsite.com,3688,N,Invalid payment method
3689,59,Cory Mcdonald,207,Speaker,Tech Supplies,null,68,25.99,-225724150-11-26T03:19:15.962Z,Italy,Bologna,www.fakewebsite.com,3689,N,Transaction limit exceeded
3690,18,Saray Zhou,109,Dinner plates,Home Supplies,card,75,0.88,+55381616-04-16T03:07:36.081Z,Canada,Vancouver,www.dontlikeyou.com,3690,Y,null
3691,79,null,-1,Box cutter,Home Supplies,null,41,1.97,+29489003-05-29T20:10:37.382Z,Spain,Córdoba,www.fakewebsite.com,3691,null,System failure
3692,86,Enrique Henry,103,Box cutter,Home Supplies,card,62,1.97,+166554526-07-06T14:41:48.384Z,Spain,Córdoba,www.fakename.com,3692,null,System failure
3693,24,Blake Ingham,201,Laptop,Tech Supplies,Internet Banking,36,599.99,+1103842-08-24T19:19:21.677Z,Canada,Vancouver,www.fakename.com,3693,Y,N/A
3694,87,Stanley Goodman,208,Computer case,Tech Supplies,card,14,58.27,+244114212-02-21T01:37:50.892Z,Spain,Córdoba,www.fakewebsite.com,3694,null,Transaction limit exceeded
3695,5,null,208,null,Tech Supplies,null,3,58.27,-14033453-12-02T11:41:11.872Z,United States,San Francisco,www.dontlikeyou.com,3695,Y,N/A
3696,89,Emma Gomez,101,null,Home Supplies,card,15,6,+69310375-02-22T14:33:06.202Z,Spain,Córdoba,www.fakename.com,3696,N,System failure
3697,24,Blake Ingham,103,Box cutter,Home Supplies,card,43,1.97,+47647200-01-19T22:31:52.008Z,Canada,Vancouver,www.whatever.com,3697,Y,N/A
3698,4,Berry Burgess,202,Keyboard,Tech Supplies,UPI,77,19.89,+181681976-10-04T07:57:49.178Z,United States,null,www.dontlikeyou.com,3698,Y,null
3699,33,Bart Kwok,102,Mop,Home Supplies,UPI,39,12,+100139503-01-30T16:15:45.469Z,null,Asunción,www.dontlikeyou.com,3699,N,Invalid billing address
3700,89,Emma Gomez,205,Printer,Tech Supplies,Wallet,66,74,-239895816-04-30T05:11:19.586Z,Spain,Córdoba,www.boguswebsite.com,3700,Y,N/A
3701,77,Lucille Hansen,202,Keyboard,Tech Supplies,null,55,19.89,+42152419-02-23T14:31:22.953Z,Spain,Córdoba,www.whatever.com,3701,N,System failure
3702,63,null,111,Mixing bowl,Home Supplies,card,66,6.45,-275541346-04-18T17:12:04.722Z,Ecuador,Quito,www.boguswebsite.com,3702,Y,N/A
3703,16,José Ángel Plaskett,106,Screws,Home Supplies,UPI,67,4.84,-112316009-09-19T00:43:39.387Z,null,Vancouver,www.whatever.com,3703,N,Invalid billing address
3704,94,Miranda Gray,207,Speaker,Tech Supplies,Internet Banking,28,25.99,+245279563-05-12T00:39:42.258Z,Kuwait,null,www.whatever.com,null,N,Invalid billing address
3705,35,Poncio Gladwyn,103,Box cutter,Home Supplies,UPI,58,1.97,+230241100-03-13T18:50:20.261Z,Paraguay,Asunción,www.whatever.com,3705,Y,null
3706,56,Brett Robinson,208,Computer case,Tech Supplies,card,25,58.27,+74697508-08-04T21:56:04.638Z,Italy,Bologna,www.dontlikeyou.com,null,Y,N/A
3707,47,Jaylynn Fishman,107,Measuring cup,Home Supplies,Wallet,68,1.88,-242885340-05-23T18:12:54.422Z,Italy,Bologna,www.fakename.com,null,N,Unknown
3708,56,Brett Robinson,208,Computer case,Tech Supplies,null,46,58.27,null,Italy,Bologna,www.whatever.com,3708,N,Transaction limit exceeded
3709,10,Stefani Feng,205,Printer,Tech Supplies,card,81,74,+275594916-07-04T14:50:22.265Z,United States,San Francisco,www.fakewebsite.com,null,N,System failure
3710,96,Cecelia Rowe,-1,Laptop,Tech Supplies,Wallet,40,599.99,-258384321-09-30T08:39:53.071Z,uwait,Kuwait City,www.whatever.com,3710,null,Unknown
3711,10,Stefani Feng,-1,Measuring cup,Home Supplies,Wallet,56,1.88,-47814490-05-11T13:30:02.363Z,United States,San Francisco,null,3711,N,System failure
3712,24,Blake Ingham,111,null,Home Supplies,Internet Banking,69,6.45,+198593980-05-05T02:34:04.606Z,Canada,Vancouver,www.dontlikeyou.com,null,N,null
3713,39,null,111,Mixing bowl,Home Supplies,Wallet,5,6.45,+188473748-11-03T16:35:52.996Z,Paraguay,Asunción,www.fakewebsite.com,3713,null,N/A
3714,-1,null,207,Speaker,Tech Supplies,UPI,36,25.99,+253252711-11-03T06:28:58.794Z,Italy,Bologna,null,3714,Y,N/A
3715,43,null,102,null,Home Supplies,card,38,12,-152952451-12-17T06:40:36.090Z,Paraguay,Asunción,www.dontlikeyou.com,3715,N,System failure
3716,60,Bobby Montgomery,201,null,Tech Supplies,Internet Banking,17,599.99,-58823936-04-11T06:51:14.172Z,Italy,Bologna,www.whatever.com,3716,N,Transaction limit exceeded
3717,40,Jesenia Denzil,206,Monitor,Tech Supplies,null,1,249,null,Paraguay,Asunción,www.fakename.com,3717,null,Transaction limit exceeded
3718,80,Angelica Rose,208,Computer case,Tech Supplies,Wallet,82,58.27,+96357322-12-06T01:18:17.647Z,Spain,Córdoba,www.whatever.com,null,N,Transaction limit exceeded
3719,2,Azahar McGill,205,Printer,Tech Supplies,Internet Banking,39,74,+252788262-06-02T00:20:34.482Z,United States,null,null,3719,Y,N/A
3720,98,Sean Boone,102,Mop,Home Supplies,Wallet,21,12,+37859201-01-24T12:03:19.994Z,Kuwait,Kuwait City,null,3720,Y,N/A
3721,68,Danny Palmer,111,Mixing bowl,Home Supplies,UPI,38,6.45,+160455368-07-15T01:21:40.440Z,Ecuador,Quito,www.fakewebsite.com,null,N,Invalid payment method
3722,8,Petrona Laird,104,null,Home Supplies,Internet Banking,31,59.98,-155488813-06-29T15:44:32.377Z,United States,San Francisco,www.fakename.com,3722,Y,N/A
3723,49,Adolfo Hollins,205,Printer,Tech Supplies,Wallet,65,74,-36544517-05-30T11:24:01.695Z,Italy,Bologna,www.fakewebsite.com,3723,Y,null
3724,32,Lorna Wolf,107,Measuring cup,Home Supplies,UPI,7,1.88,+108867803-03-24T14:38:31.378Z,Paraguay,Asunción,null,3724,N,Invalid billing address
3725,55,Stephanie Burton,107,null,Home Supplies,null,67,1.88,null,Italy,Bologna,www.boguswebsite.com,3725,N,Invalid billing address
3726,58,Gordon Patrick,102,null,Home Supplies,UPI,53,12,+208297247-10-09T02:39:19.073Z,Italy,Bologna,www.whatever.com,3726,N,Invalid billing address
